"id,""vin"",""start_timestamp"",""start_battery_level"",""start_battery_range"",""end_timestamp"",""end_battery_level"",""end_battery_range"",""latitude"",""longitude"",""charge_amps"",""charge_status"",""updated_at"",""charge_address"""
"6817,""LRW3F7FA7MC335407"",""2022-08-23 22:28:09"",48,122.69,""2022-08-24 03:36:07"",100,255.61,51.422471,-0.106598,16,True,NULL,""5A Crown Ln, London SW16 3JD, UK"""
"6818,""LRW3F7FS5NC505810"",""2022-08-23 22:28:18"",40,106.64,""2022-08-24 04:40:20"",66,175.93,51.573629,-0.364393,10,True,NULL,""1 Strongbridge Cl, Harrow HA2 0FD, UK"""
"6819,""LRW3F7FS8NC502867"",""2022-08-23 22:42:17"",41,109.28,""2022-08-23 23:26:14"",98,260.35,51.496088,0.118109,16,True,NULL,""8 Eynsham Dr, London SE2 9QY, UK"""
"6820,""LRW3F7FS8NC505476"",""2022-08-23 23:04:23"",52,138.79,""2022-08-23 23:40:30"",100,268.05,51.478074,-0.515639,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"6821,""LRW3F7FA3MC335422"",""2022-08-23 23:04:27"",43,108.88,""2022-08-24 00:34:24"",62,159.49,51.655838,0.699823,31,True,NULL,""MM4X+8W Chelmsford, UK"""
"6822,""LRW3F7FA3MC335310"",""2022-08-23 23:10:06"",25,59.8,""2022-08-24 00:42:06"",49,116.49,51.359692,0.53507,32,True,NULL,""20 Fisher Rd, Chatham ME5 7RU, UK"""
"6823,""LRW3F7FS7NC502875"",""2022-08-23 23:20:22"",10,26.67,""2022-08-24 06:26:20"",99,264.72,51.560551,0.147614,31,True,NULL,""694a Becontree Ave, Dagenham RM8 3NT, UK"""
"6824,""LRW3F7FS4NC505233"",""2022-08-23 23:28:30"",42,112.89,""2022-08-23 23:54:26"",77,207.76,51.630604,-0.263641,16,True,NULL,""4 Mill Way, M1, London NW7 3HU, UK"""
"6825,""LRW3F7FJ0MC298023"",""2022-08-23 23:30:26"",21,51.89,""2022-08-24 00:02:24"",99,247.94,51.478071,-0.515962,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"6826,""LRW3F7FS0NC505472"",""2022-08-24 00:06:13"",28,76.89,""2022-08-24 09:10:19"",59,160.19,51.623323,-0.388755,5,True,NULL,""22 Muirfield Rd, Watford WD19 6LN, UK"""
"6827,""LRW3F7FS5NC502874"",""2022-08-24 00:58:13"",28,73.25,""2022-08-24 07:56:21"",93,247.76,51.568969,-0.022804,22,True,NULL,""4 Palamos Rd, London E10 7JF, UK"""
"6828,""LRW3F7FJ4MC387495"",""2022-08-24 01:28:19"",10,25.54,""2022-08-24 10:48:30"",46,121.54,51.586245,-0.024665,10,True,NULL,""71 Hatherley Rd, London E17 6SB, UK"""
"6829,""LRW3F7FS4NC505233"",""2022-08-24 01:36:23"",70,188.31,""2022-08-24 04:18:20"",100,268.95,51.902809,-0.443231,32,True,NULL,""115 Gardenia Ave, Luton LU3, UK"""
"6830,""LRW3F7FS2NC506817"",""2022-08-24 01:38:23"",87,232.56,""2022-08-24 02:52:22"",100,268.95,51.579883,-0.199382,32,True,NULL,""89 Templars Ave, London NW11 0NR, UK"""
"6831,""LRW3F7FJ6MC387496"",""2022-08-24 02:22:20"",40,106.4,""2022-08-24 07:28:23"",100,266.25,51.513803,-0.415594,31,True,NULL,""103 Central Ave, Hayes UB3 2BP, UK"""
"6832,""LRW3F7FSXNC502871"",""2022-08-24 02:30:17"",33,86.53,""2022-08-24 02:58:16"",92,245.4,51.680615,-0.048544,16,True,NULL,""168 Bullsmoor Ln, Waltham Cross, Enfield EN1 4SE, UK"""
"6833,""LRW3F7FS9NC502795"",""2022-08-24 02:32:12"",100,268.48,""2022-08-24 02:38:10"",100,268.95,51.523919,0.054168,16,True,NULL,""65 Monmouth Rd, London E6 3QS, UK"""
"6834,""LRW3F7FJ7MC387488"",""2022-08-24 02:36:17"",7,18.29,""2022-08-24 03:06:22"",82,212.03,51.687512,-0.223621,16,True,NULL,""23 Bignells Cor, Potters Bar EN6 3QQ, UK"""
"6835,""LRW3F7FS8NC503162"",""2022-08-24 03:16:09"",17,45.39,""2022-08-24 04:38:11"",100,268.05,51.683334,-0.03204,16,True,NULL,""Hyde Court, Parkside, Waltham Cross EN8 7TL, UK"""
"6836,""LRW3F7FA3MC335338"",""2022-08-24 03:36:06"",99,253.41,""2022-08-24 03:44:06"",100,255.61,52.489351,-0.288298,16,True,NULL,""3 Fen St, Stilton, Peterborough PE7 3RJ, UK"""
"6837,""LRW3F7FS3NC502792"",""2022-08-24 03:42:09"",26,69.72,""2022-08-24 04:50:08"",94,249.47,51.39307,0.492011,16,True,NULL,""Deacon Trading Estate, Knight Rd, Rochester ME2 2AU, UK"""
"6838,""LRW3F7FS9NC506815"",""2022-08-24 03:42:28"",23,60.99,""2022-08-24 11:14:29"",79,210.41,51.430527,-0.034272,16,True,NULL,""Bell Green / Sainsbury s (Stop LL), London SE26 4PR, UK"""
"6839,""LRW3F7FS7NC503167"",""2022-08-24 04:06:23"",24,63.34,""2022-08-24 04:48:23"",99,264.25,51.356685,-0.116816,16,True,NULL,""Airport House, Croydon CR0 4RS, UK"""
"6840,""LRW3F7FS3NC505739"",""2022-08-24 04:14:18"",67,180.1,""2022-08-24 04:24:17"",70,187.67,51.413587,0.12293,16,True,NULL,""C47F+C5 Sidcup, UK"""
"6841,""LRW3F7FS3NC505739"",""2022-08-24 04:28:16"",70,188.61,""2022-08-24 05:04:18"",100,268.5,51.413651,0.122906,16,True,NULL,""C47F+F5 Sidcup, UK"""
"6842,""LRW3F7FS6NC503015"",""2022-08-24 04:40:15"",12,30.91,""2022-08-24 04:44:11"",26,69.42,51.135196,-0.191393,16,True,NULL,""2 County Oak Way, Crawley RH11 7ST, UK"""
"6843,""LRW3F7FA2MC335394"",""2022-08-24 04:42:16"",12,29.65,""2022-08-24 06:12:16"",44,112.46,51.639632,-0.311101,16,True,NULL,""403 Centennial Ave, Elstree, Borehamwood WD6 3TN, UK"""
"6844,""LRW3F7FS7NC503167"",""2022-08-24 04:58:26"",98,263.3,""2022-08-24 05:52:24"",100,268.5,51.382902,-0.118404,9,True,NULL,""7 Fairmead Rd, Croydon CR0 3NQ, UK"""
"6845,""LRW3F7FA5MC335387"",""2022-08-24 05:26:08"",100,254.05,""2022-08-24 05:30:08"",100,256.1,51.568635,-0.382643,32,True,NULL,""150 Torbay Rd, Harrow HA2 9QF, UK"""
"6846,""LRW3F7FS3NC502873"",""2022-08-24 05:26:23"",37,99.79,""2022-08-24 06:06:24"",100,268.33,51.577379,-0.224164,16,True,NULL,""HQGG+X8 London, UK"""
"6847,""LRW3F7FS4NC502798"",""2022-08-24 05:52:09"",35,92.61,""2022-08-24 06:30:09"",88,229.02,51.458763,-0.209115,16,True,NULL,""1 Upper Richmond Rd, London SW15 2RB, UK"""
"6848,""LRW3F7FS9NC502795"",""2022-08-24 05:56:15"",100,268.95,""2022-08-24 06:00:16"",100,268.95,51.523919,0.054168,16,True,NULL,""65 Monmouth Rd, London E6 3QS, UK"""
"6849,""LRW3F7FS6NC505475"",""2022-08-24 06:12:13"",27,72.68,""2022-08-24 06:40:13"",77,206.75,51.577445,-0.224043,16,True,NULL,""HQGG+X9 London, UK"""
"6850,""LRW3F7FS6NC503015"",""2022-08-24 06:20:12"",9,22.3,""2022-08-24 06:40:12"",34,90.7,51.545392,-0.006173,16,True,NULL,""Stratford International Station (Stop C), London E20 1BJ, UK"""
"6851,""LRW3F7FA3MC335338"",""2022-08-24 06:44:07"",99,253.41,""2022-08-24 06:54:07"",100,255.61,52.489351,-0.288298,16,True,NULL,""3 Fen St, Stilton, Peterborough PE7 3RJ, UK"""
"6852,""LRW3F7FA2MC335394"",""2022-08-24 06:58:18"",44,112.97,""2022-08-24 07:24:15"",52,133.93,51.639554,-0.31095,16,True,NULL,""403 Centennial Ave, Elstree, Borehamwood WD6 3TN, UK"""
"6853,""LRW3F7FAXMC335384"",""2022-08-24 07:10:08"",55,139.32,""2022-08-24 09:00:08"",71,179.13,51.485288,-0.221466,20,True,NULL,""1 Colwith Rd, London W6 9EY, UK"""
"6854,""LRW3F7FS4NC505233"",""2022-08-24 07:14:26"",100,268.95,""2022-08-24 07:20:25"",100,268.95,51.902809,-0.443231,32,True,NULL,""115 Gardenia Ave, Luton LU3, UK"""
"6855,""LRW3F7FS3NC503246"",""2022-08-24 07:48:11"",49,132.16,""2022-08-24 08:22:12"",100,267.98,51.305354,-0.406843,16,True,NULL,""9/10, M25, Downside, Cobham KT11 3DB, UK"""
"6856,""LRW3F7FA3MC335422"",""2022-08-24 07:48:28"",58,149.26,""2022-08-24 08:46:37"",100,256.1,51.596424,0.586046,16,True,NULL,""247 London Rd, Rayleigh SS6 9DW, UK"""
"6857,""LRW3F7FA5MC335387"",""2022-08-24 08:28:09"",99,254.05,""2022-08-24 08:32:08"",100,256.1,51.568635,-0.382643,32,True,NULL,""150 Torbay Rd, Harrow HA2 9QF, UK"""
"6858,""LRW3F7FS8NC502948"",""2022-08-24 09:04:12"",63,169.22,""2022-08-24 10:54:11"",98,261.86,51.594006,-0.008135,16,True,NULL,""128 St John s Rd, London E17 4JJ, UK"""
"6859,""LRW3F7FA3MC335310"",""2022-08-24 09:36:07"",43,101.39,""2022-08-24 09:38:07"",44,102.43,51.359725,0.535089,32,True,NULL,""20 Fisher Rd, Chatham ME5 7RU, UK"""
"6860,""LRW3F7FS9NC503008"",""2022-08-24 09:50:22"",60,160.25,""2022-08-24 10:12:23"",76,202.79,51.880483,-0.413941,16,True,NULL,""49-57 Cheapside, Luton LU1 2HN, UK"""
"6861,""LRW3F7FA3MC335310"",""2022-08-24 09:52:07"",42,98.79,""2022-08-24 11:26:07"",78,185.63,51.342274,0.574157,16,True,NULL,""26 Hempstead Valley Dr, Hempstead, Gillingham ME7 3PQ, UK"""
"6862,""LRW3F7FS4NC505233"",""2022-08-24 10:30:36"",100,268.95,""2022-08-24 10:36:31"",100,268.95,51.902809,-0.443231,32,True,NULL,""115 Gardenia Ave, Luton LU3, UK"""
"6863,""LRW3F7FS7NC505940"",""2022-08-24 11:02:46"",64,168.75,""2022-08-24 11:20:52"",92,241.21,51.871759,0.193412,16,True,NULL,""The Welcome Break Services, Bishop s Stortford CM23 5QZ, UK"""
"6864,""LRW3F7FA1MC335354"",""2022-08-24 11:08:37"",87,219.97,""2022-08-24 11:40:37"",97,247.02,51.579412,-0.014714,16,True,NULL,""Park Court, Grosvenor Park Rd, London E17 9PE, UK"""
"6865,""LRW3F7FSXNC505740"",""2022-08-24 11:18:22"",54,143.81,""2022-08-24 11:46:19"",97,254.44,51.356648,-0.116878,16,True,NULL,""Airport House, 16 Purley Way, Croydon CR0 0XZ, UK"""
"6866,""LRW3F7FS4NC506818"",""2022-08-24 11:22:18"",95,249.43,""2022-08-24 11:26:21"",95,250.47,51.689803,-0.185879,10,True,NULL,""129 Sunnybank Rd, Potters Bar EN6 2NG, UK"""
"6867,""LRW3F7FS6NC502883"",""2022-08-24 11:24:50"",16,41.73,""2022-08-24 11:48:43"",80,214.85,51.502242,-0.001844,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
"6868,""LRW3F7FA2MC335363"",""2022-08-24 11:30:08"",32,82.83,""2022-08-24 12:02:09"",92,234.18,51.577346,-0.224,16,True,NULL,""Unit 6 Prince Charles Dr, Brent Cross, London NW4 3FP, UK"""
"6869,""LRW3F7FA5MC335387"",""2022-08-24 11:46:09"",100,254.05,""2022-08-24 11:50:09"",100,256.1,51.568635,-0.382643,32,True,NULL,""150 Torbay Rd, Harrow HA2 9QF, UK"""
"6870,""LRW3F7FA9MC335392"",""2022-08-24 12:16:28"",66,168.73,""2022-08-24 12:44:50"",99,253.56,51.577741,0.070314,16,True,NULL,""490 Cranbrook Rd, Ilford IG2 6LA, UK"""
"6871,""LRW3F7FS9NC502800"",""2022-08-24 12:22:38"",56,148.3,""2022-08-24 12:40:37"",92,244.35,51.478102,-0.51591,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"6872,""LRW3F7FSXNC502790"",""2022-08-24 12:34:19"",35,93.12,""2022-08-24 12:56:22"",79,211.76,51.602868,-0.055086,16,True,NULL,""6 Willoughby Ln, London N17 0HU, UK"""
"6873,""LRW3F7FS4NC502946"",""2022-08-24 12:42:22"",40,105.29,""2022-08-24 12:56:24"",75,201.5,51.50652,-0.222013,16,True,NULL,""Unit 1073 Ariel Way, London W12 7GB, UK"""
"6874,""LRW3F7FA8MC335335"",""2022-08-24 12:44:11"",15,36.84,""2022-08-24 13:16:07"",87,219.99,51.58147,-0.500654,16,True,NULL,""6 Green Tiles Ln, Denham, Uxbridge UB9 5HX, UK"""
"6875,""LRW3F7FS9NC505941"",""2022-08-24 12:44:43"",57,153.69,""2022-08-24 13:08:51"",98,260.73,52.409658,-1.250682,16,True,NULL,""M6 J1, Rugby CV23 0EZ, UK"""
"6876,""LRW3F7FAXMC335384"",""2022-08-24 12:46:12"",57,145.45,""2022-08-24 13:02:11"",60,151.57,51.375157,-0.205493,30,True,NULL,""55 Oldfields Rd, Sutton SM1 2NB, UK"""
"6877,""LRW3F7FS9NC502800"",""2022-08-24 12:50:58"",96,255.79,""2022-08-24 12:50:58"",96,255.79,51.478102,-0.51591,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"6878,""LRW3F7FS5NC505810"",""2022-08-24 12:58:48"",27,72.29,""2022-08-24 16:28:25"",41,110.88,51.573592,-0.364342,10,True,NULL,""7 Apple Grove, Harrow HA2 0FD, UK"""
"6879,""LRW3F7FS4NC505734"",""2022-08-24 13:06:35"",71,190.55,""2022-08-24 13:30:52"",100,266.65,51.487155,0.023626,16,True,NULL,""Unit 11 Ramac Way, London SE7 7AX, UK"""
"6880,""LRW3F7FA6MC335379"",""2022-08-24 13:06:37"",15,38.34,""2022-08-24 14:28:32"",98,251.01,51.917226,-0.497857,16,True,NULL,""Farm Elmers Gate, Sundon Rd, Houghton Regis, Luton LU4 9TX, UK"""
"6881,""LRW3F7FS6NC502639"",""2022-08-24 13:08:28"",61,166.94,""2022-08-24 19:16:10"",83,225.86,51.912318,0.098846,10,True,NULL,""W36X+WG Ware, UK"""
"6882,""LRW3F7FS6NC505346"",""2022-08-24 13:18:48"",23,60.05,""2022-08-24 13:58:28"",35,91.74,51.49609,0.118048,16,True,NULL,""8 Eynsham Dr, London SE2 9QY, UK"""
"6883,""LRW3F7FS9NC503008"",""2022-08-24 13:28:56"",72,193.81,""2022-08-24 14:10:29"",100,268.5,51.88249,-0.415429,16,True,NULL,""Luton Station Interchange (Stand LS1), Luton LU1 2WE, UK"""
"6884,""LRW3F7FJ4MC387495"",""2022-08-24 13:50:34"",26,68.1,""2022-08-24 14:20:41"",93,247.8,51.47808,-0.515902,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"6885,""LRW3F7FA3MC335310"",""2022-08-24 13:54:07"",54,127.39,""2022-08-24 16:14:07"",90,211.63,51.359713,0.535089,32,True,NULL,""20 Fisher Rd, Chatham ME5 7RU, UK"""
"6886,""LRW3F7FJ7MC387488"",""2022-08-24 13:56:44"",51,131.96,""2022-08-24 14:30:53"",98,255.03,51.57737,-0.224187,16,True,NULL,""HQGG+W8 London, UK"""
"6887,""LRW3F7FS8NC502710"",""2022-08-24 13:58:31"",59,156.82,""2022-08-24 14:22:27"",99,263.31,51.135156,-0.191177,16,True,NULL,""3 County Oak Way, County Oak, Crawley RH11 7ST, UK"""
"6888,""LRW3F7FS6NC505346"",""2022-08-24 14:02:25"",36,94.57,""2022-08-24 14:48:29"",92,245.89,51.49609,0.118048,16,True,NULL,""8 Eynsham Dr, London SE2 9QY, UK"""
"6889,""LRW3F7FS5NC503166"",""2022-08-24 14:10:46"",17,44.31,""2022-08-24 15:06:49"",100,265.34,51.438065,0.268776,16,True,NULL,""C7Q9+6G Greenhithe, UK"""
"6890,""LRW3F7FA9MC335389"",""2022-08-24 14:16:12"",40,102.25,""2022-08-24 18:38:09"",100,255.61,51.371114,-0.039782,32,True,NULL,""16 Colin Cl, Croydon CR0 8QD, UK"""
"6891,""LRW3F7FS9NC502795"",""2022-08-24 14:30:33"",78,210.34,""2022-08-24 15:46:23"",100,268.95,51.523933,0.05423,16,True,NULL,""65 Monmouth Rd, London E6 3QS, UK"""
"6892,""LRW3F7FS9NC502876"",""2022-08-24 14:32:14"",49,131.92,""2022-08-24 15:44:12"",64,171.16,51.465852,-0.016325,32,True,NULL,""Unit 5, Thurston Point, Thurston Rd, London SE13 7GU, UK"""
"6893,""LRW3F7FAXMC335420"",""2022-08-24 14:34:41"",39,100.19,""2022-08-25 06:10:28"",100,256.1,54.181781,-0.955217,10,True,NULL,""52JV+PW Malton, UK"""
"6894,""LRW3F7FS4NC504681"",""2022-08-24 14:36:16"",20,52.34,""2022-08-24 15:20:17"",100,266.25,51.506538,-0.222068,16,True,NULL,""1074 Ariel Way, London W12 7GB, UK"""
"6895,""LRW3F7FS2NC506817"",""2022-08-24 14:40:48"",87,234.92,""2022-08-24 15:52:47"",100,269.86,51.579884,-0.1994,32,True,NULL,""89 Templars Ave, London NW11 0NR, UK"""
"6896,""LRW3F7FS9NC502943"",""2022-08-24 14:42:36"",85,229.25,""2022-08-24 16:06:31"",100,268.5,51.60518,-0.227447,32,True,NULL,""Barnet Copthall Leisure Centre, Champions Way, London NW4 1PX, UK"""
"6897,""LRW3F7FA5MC335387"",""2022-08-24 15:04:09"",84,215.2,""2022-08-24 16:18:09"",100,256.1,51.568615,-0.382629,26,True,NULL,""150 Torbay Rd, Harrow HA2 9QF, UK"""
"6898,""LRW3F7FS0NC505407"",""2022-08-24 15:20:18"",48,128.63,""2022-08-24 20:06:14"",78,207.13,51.588819,-0.073681,16,True,NULL,""1 Philip Ln, London N15 4JA, UK"""
"6899,""LRW3F7FA3MC335338"",""2022-08-24 16:14:07"",23,59.88,""2022-08-24 16:34:08"",86,218.46,51.489512,0.286899,16,True,NULL,""F7QP+RQ Grays, UK"""
"6900,""LRW3F7FS6NC502799"",""2022-08-24 16:20:29"",23,61.11,""2022-08-24 16:36:25"",68,180.41,51.687479,-0.223575,16,True,NULL,""23 Bignells Cor, Potters Bar EN6 3QQ, UK"""
"6901,""LRW3F7FSXNC502871"",""2022-08-24 16:26:40"",75,200.95,""2022-08-24 16:56:33"",100,268.05,51.871759,0.193385,16,True,NULL,""Birchanger Green Services, Bishop s Stortford CM23 5QZ, UK"""
"6902,""LRW3F7FS2NC502797"",""2022-08-24 16:34:11"",57,153.07,""2022-08-24 16:46:10"",77,208.82,52.409679,-1.250867,16,True,NULL,""M6 J1, Rugby CV23 0EZ, UK"""
"6903,""LRW3F7FS6NC505671"",""2022-08-24 16:44:42"",50,134.29,""2022-08-24 17:22:31"",100,268.05,51.478085,-0.515848,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"6904,""LRW3F7FS8NC505476"",""2022-08-24 16:58:44"",78,208.07,""2022-08-24 17:14:33"",100,268.05,51.478099,-0.515644,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"6905,""LRW3F7FS0NC505472"",""2022-08-24 17:02:19"",33,88.46,""2022-08-24 17:36:17"",99,268.03,51.478083,-0.516064,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"6906,""LRW3F7FA3MC335422"",""2022-08-24 17:08:39"",36,92.02,""2022-08-24 19:44:40"",69,175.86,51.655836,0.699803,31,True,NULL,""MM4X+8W Chelmsford, UK"""
"6907,""LRW3F7FA3MC335369"",""2022-08-24 17:12:32"",31,78.22,""2022-08-24 17:20:27"",32,82.82,51.671096,0.716294,31,True,NULL,""Garage, Latchingdon, Chelmsford CM3 6JP, UK"""
"6908,""LRW3F7FS8NC502951"",""2022-08-24 17:32:12"",66,178.2,""2022-08-25 03:10:09"",100,268.5,51.526196,-0.452195,10,True,NULL,""10 Pield Heath Rd, Uxbridge UB8 3NF, UK"""
"6909,""LRW3F7FA3MC335369"",""2022-08-24 17:32:26"",33,83.33,""2022-08-24 21:44:32"",88,223.4,51.671096,0.716294,31,True,NULL,""Garage, Latchingdon, Chelmsford CM3 6JP, UK"""
"6910,""LRW3F7FS5NC505869"",""2022-08-24 17:38:31"",51,134.67,""2022-08-24 18:06:34"",97,257.09,51.506536,-0.222056,16,True,NULL,""1074 Ariel Way, London W12 7GB, UK"""
"6911,""LRW3F7FS9NC505941"",""2022-08-24 17:42:15"",63,168.42,""2022-08-24 18:06:19"",99,266.13,51.687539,-0.223498,16,True,NULL,""23 Bignells Cor, Potters Bar EN6 3QQ, UK"""
"6912,""LRW3F7FS7NC502942"",""2022-08-24 17:48:18"",29,76.44,""2022-08-24 18:30:30"",100,265.73,51.687598,-0.223545,16,True,NULL,""23 Bignells Cor, Potters Bar EN6 3QQ, UK"""
"6913,""LRW3F7FS5NC505810"",""2022-08-24 17:48:23"",29,78.81,""2022-08-24 18:24:22"",99,266.33,51.687627,-0.223391,16,True,NULL,""23 Bignells Cor, Potters Bar EN6 3QQ, UK"""
"6914,""LRW3F7FS5NC502941"",""2022-08-24 18:13:03"",1,2.42,""2022-08-24 18:28:55"",21,56.67,51.564693,-0.060018,16,True,NULL,""Woolmer House, Upper Clapton Rd, London E5 8SU, UK"""
"6915,""LRW3F7FS6NC503015"",""2022-08-24 18:16:13"",20,52.7,""2022-08-24 18:30:14"",56,149.48,51.871746,0.193356,16,True,NULL,""Birchanger Green Services, Bishop s Stortford CM23 5QZ, UK"""
"6916,""LRW3F7FS0NC502880"",""2022-08-24 18:38:44"",73,199.45,""2022-08-24 21:12:42"",100,273,51.614779,-4.042515,32,True,NULL,""712 Gower Rd, Upper Killay, Swansea SA2 7HQ, UK"""
"6917,""LRW3F7FS1NC505805"",""2022-08-24 18:40:22"",77,206.56,""2022-08-25 01:10:19"",100,268.95,51.342105,-0.501704,10,True,NULL,""89 Station Rd, West Byfleet KT14, UK"""
"6918,""LRW3F7FS8NC502710"",""2022-08-24 18:50:27"",85,225.21,""2022-08-24 19:08:21"",100,266.7,51.356619,-0.116775,16,True,NULL,""Airport House, Croydon CR0 4RS, UK"""
"6919,""LRW3F7FS3NC502789"",""2022-08-24 19:06:23"",28,73.73,""2022-08-24 20:08:25"",100,266.47,51.426816,-0.026184,16,True,NULL,""231 Southend Ln, London SE6 3RS, UK"""
"6920,""LRW3F7FA5MC335387"",""2022-08-24 19:12:09"",100,254.05,""2022-08-24 19:16:09"",100,256.1,51.568615,-0.382629,30,True,NULL,""150 Torbay Rd, Harrow HA2 9QF, UK"""
"6921,""LRW3F7FS4NC503014"",""2022-08-24 19:16:32"",32,84.76,""2022-08-25 08:12:32"",100,267.15,51.173635,-0.126963,13,True,NULL,""31 Cooper Close, Smallfield, Horley RH6 9PL, UK"""
"6922,""LRW3F7FS5NC502941"",""2022-08-24 19:34:54"",12,32.93,""2022-08-24 19:46:40"",50,131.74,51.478168,-0.515625,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"6923,""LRW3F7FA2MC335315"",""2022-08-24 19:58:34"",42,108.38,""2022-08-24 20:20:34"",95,243.34,51.478096,-0.516057,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"6924,""LRW3F7FS6NC505606"",""2022-08-24 20:10:22"",29,77.52,""2022-08-25 02:08:17"",100,268.95,51.133993,0.228341,32,True,NULL,""32 Edward St, Rusthall, Tunbridge Wells TN4 8RP, UK"""
"6925,""LRW3F7FA9MC335392"",""2022-08-24 20:14:19"",62,159.5,""2022-08-24 20:36:16"",100,254.59,51.472606,-0.209147,16,True,NULL,""923-931 Fulham Rd., London SW6 5HY, UK"""
"6926,""LRW3F7FS4NC502719"",""2022-08-24 20:20:09"",16,42.58,""2022-08-24 21:00:20"",90,239.27,51.510945,-0.460425,16,True,NULL,""197 Horton Rd, West Drayton UB7 8JD, UK"""
"6927,""LRW3F7FS1NC505738"",""2022-08-24 20:32:39"",16,42.02,""2022-08-24 22:08:27"",99,264.25,51.430465,-0.014891,16,True,NULL,""307 Bromley Rd, London SE6 2TE, UK"""
"6928,""LRW3F7FS9NC502876"",""2022-08-24 20:38:10"",48,127.66,""2022-08-25 04:54:08"",78,208.99,51.435378,-0.012385,10,True,NULL,""77 Daneby Rd, London SE6 2QF, UK"""
"6929,""LRW3F7FS2NC505666"",""2022-08-24 20:44:16"",39,105.5,""2022-08-24 22:38:12"",60,161,51.489092,-0.077456,30,True,NULL,""110 Dunton Rd, London SE1 5UN, UK"""
"6930,""LRW3F7FA3MC335310"",""2022-08-24 21:04:07"",42,99.01,""2022-08-24 21:14:07"",44,104.74,51.359718,0.535091,32,True,NULL,""20 Fisher Rd, Chatham ME5 7RU, UK"""
"6931,""LRW3F7FS6NC503015"",""2022-08-24 21:04:13"",23,60.92,""2022-08-24 21:52:12"",99,266.02,51.309083,-0.30093,16,True,NULL,""7 The St, Ashtead KT21 2AD, UK"""
"6932,""LRW3F7FSXNC502871"",""2022-08-24 21:06:25"",41,110.62,""2022-08-24 21:56:24"",100,268.05,51.871747,0.19343,16,True,NULL,""The Welcome Break Services, Bishop s Stortford CM23 5QZ, UK"""
"6933,""LRW3F7FA2MC335394"",""2022-08-24 21:12:27"",16,39.87,""2022-08-24 21:44:26"",94,241.78,51.506502,-0.222037,16,True,NULL,""1074 Ariel Way, London W12 7GB, UK"""
"6934,""LRW3F7FS5NC502941"",""2022-08-24 21:14:34"",29,76.52,""2022-08-24 21:18:35"",36,94.93,51.871766,0.1934,16,True,NULL,""The Welcome Break Services, Bishop s Stortford CM23 5QZ, UK"""
"6935,""LRW3F7FA9MC335389"",""2022-08-24 21:22:08"",99,253.56,""2022-08-24 21:26:08"",100,255.61,51.371114,-0.039782,32,True,NULL,""16 Colin Cl, Croydon CR0 8QD, UK"""
"6936,""LRW3F7FS9NC502800"",""2022-08-24 21:24:24"",57,151.57,""2022-08-24 21:54:24"",86,227.36,51.882492,-0.415356,16,True,NULL,""Luton Station Interchange (Stand LS1), Luton LU1 2WE, UK"""
"6937,""LRW3F7FS1NC503018"",""2022-08-24 21:30:11"",54,145.11,""2022-08-25 03:02:12"",100,268.95,51.56456,-0.123457,22,True,NULL,""17 Cornwallis Rd, London N19 4LP, UK"""
"6938,""LRW3F7FS8NC502870"",""2022-08-24 21:38:17"",27,70.63,""2022-08-24 23:22:23"",100,267.15,51.450107,-0.173896,16,True,NULL,""Post Office, 318 Trinity Rd, London SW18 3RG, UK"""
"6939,""LRW3F7FS7NC505551"",""2022-08-24 21:44:26"",52,139.44,""2022-08-25 01:54:16"",100,268.5,51.589823,0.216543,32,True,NULL,""Moreton Bay Works, Southend Arterial Rd, Romford RM2 6PL, UK"""
"6940,""LRW3F7FA5MC335387"",""2022-08-24 21:46:08"",94,239.74,""2022-08-24 22:18:08"",100,256.1,51.568617,-0.38264,32,True,NULL,""150 Torbay Rd, Harrow HA2 9QF, UK"""
"6941,""LRW3F7FS4NC502946"",""2022-08-24 22:16:10"",31,82.47,""2022-08-24 22:52:09"",96,256.99,51.506664,-0.221829,16,True,NULL,""Unit 1073 Ariel Way, London W12 7GB, UK"""
"6942,""LRW3F7FS2NC505408"",""2022-08-24 22:18:13"",32,85.16,""2022-08-24 22:24:13"",54,143.64,51.478107,-0.516061,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"6943,""LRW3F7FS8NC502867"",""2022-08-24 22:40:21"",52,139.05,""2022-08-24 23:14:17"",97,257.62,51.464333,0.108402,16,True,NULL,""74 Upper Wickham Ln, Welling DA16 3AD, UK"""
